HealthLynked,Healthcare,"['Telehealth services', 'personalized medical record management', 'prescription discounts', 'concierge healthcare services']","HealthLynked is a nationwide healthcare provider network that offers a range of services aimed at simplifying healthcare management for individuals and families. Key features include the ability to schedule in-office or telemedicine appointments, access and manage personal healthcare profiles and records through apps on any device, and significantly save on prescriptions and medical supplies. HealthLynked also provides premium membership options, offering concierge services that assist members in accessing medical records, scheduling doctor appointments, and connecting with nursing professionals. With an emphasis on personalized care and user engagement, HealthLynked aims to redefine healthcare delivery through innovative solutions that enhance convenience and control in health management. Additionally, the platform encourages collective participation to drive medical innovation and improve healthcare standards globally.",none,https://www.healthlynked.com/
Zoom,Tech,"['Video conferencing', 'online meetings', 'webinars', 'collaboration']","Zoom is a technology company that provides a unified communication platform, allowing users to connect through audio, video, and chat. Its core product, the Zoom Video Communications service, facilitates seamless virtual meetings, webinars, and events, catering to businesses, institutions, and individuals. The platform focuses on enhancing user experience through easy-to-use interfaces and robust features that support collaboration and connectivity in various settings, making it a preferred choice for remote communication and collaboration across the globe.",none,https://zoom.us/
Zoom,Tech,"['Video Conferencing', 'Communication Solutions']","Zoom is a leading technology company that provides a comprehensive platform for virtual communication and collaboration. It is best known for its video conferencing software, which allows users to host and participate in online meetings, webinars, and video chats. The platform facilitates remote work and learning, making it a go-to solution for businesses, educational institutions, and individuals seeking seamless communication. In addition to video conferencing, Zoom offers a range of services, including messaging, cloud phone systems, and collaboration tools that enhance productivity in various environments.",none,https://zoom.us
ArcTern Ventures,Investor,"['Venture capital', 'sustainability', 'climate change solutions', 'clean energy', 'circular economy', 'advanced manufacturing', 'food systems', 'mobility', 'energy efficiency']","ArcTern Ventures is a venture capital firm dedicated to investing in entrepreneurs who are focused on solving critical global challenges related to climate change and sustainability. The firm leverages a hands-on approach, providing not only capital but also expertise and a global network to help accelerate the growth of innovative startups. ArcTern Ventures targets key sectors such as clean energy, energy efficiency, circular economy, advanced manufacturing, mobility, and food systems. The firm believes that addressing sustainability not only meets the urgent needs of the planet but also represents significant financial opportunities for the future. Their investment philosophy emphasizes that significant impacts will yield outsized financial returns for both the planet and their investors.",2012,https://www.arcternventures.com/
Global Infrastructure Partners,Finance,"['Infrastructure investment', 'energy transition', 'digital infrastructure', 'transportation', 'water and waste management']","Global Infrastructure Partners (GIP) is a leading infrastructure investor that focuses on investing in, owning, and operating large and complex assets across various sectors, including energy, transportation, digital infrastructure, and water and waste management. With a strong emphasis on decarbonization as part of its investment strategy, GIP is well-positioned to facilitate the global energy transition. The company offers a range of investment products including flagship infrastructure equity funds, specialized equity strategies, and customized credit solutions for infrastructure projects and companies. GIP leverages its deep analysis and operational expertise to maximize the efficiency and performance of its portfolio assets, ultimately aiming to deliver consistent and attractive returns to its investors.",2006,http://www.global-infra.com
Protera Health,Healthcare Provider,"['Orthopedic integrated practice unit (IPU)', 'musculoskeletal (MSK) care', 'value-based care']","Protera Health is the only virtual orthopedic integrated practice unit (IPU) available, designed by leading experts in value-based care to lower the costs of care through convenient, in-network billing. The company focuses on improving outcomes and reducing costs for musculoskeletal care by providing high-quality, clinician-led virtual care. Protera Health offers multidisciplinary, physician-led treatment tailored to the severity and duration of conditions, facilitating seamless integration with health plans and clinical workflows. Their clinical model prioritizes provider-delivered care rather than technology, ensuring effective treatment for MSK issues. The company is committed to performance by putting their fees at risk based on clinical outcomes, delivering integrated care directly in patients' homes or workplaces.",none,https://www.proterahealth.com/
ジェトロ (Japan External Trade Organization),Government,"['International trade promotion', 'business support services', 'market research', 'export and investment facilitation.']","ジェトロ (Japan External Trade Organization) is a government-related organization established to promote international trade and investment. It provides a wide range of services designed to support Japanese companies' global expansion efforts. These services include gathering and disseminating business information, offering consultation on trade and investment, and facilitating participation in trade fairs and exhibitions. Through its overseas network, ジェトロ collects and shares the latest business news and reports, aiding businesses in overcoming challenges in foreign markets. The organization also provides assistance in understanding regulations, customs procedures, and investment environments in various countries.",None,https://www.jetro.go.jp/
,,,,,
,,,,,https://www.cbre.co.kr/
,,,,,
Ancor Capital Partners,Finance,"['Operations-Focused Private Investment', 'Growth Optimization', 'Supportive Culture']","Ancor Capital Partners is a Dallas-based private equity firm with over 30 years of experience in operationally optimizing businesses and maximizing their growth potential. The firm emphasizes creating a supportive culture alongside challenging goals and clear accountability. Ancor partners with companies across various sectors, including healthcare, consumer staples, industrial manufacturing, and emerging industries. They focus on helping businesses reach their next level of growth through strategic investments and partnerships.",None,http://www.ancorcapital.com/
Intermountain Health,Healthcare Provider,"['Primary care', 'specialty care', 'virtual care', 'financial assistance']","Intermountain Health is a healthcare provider dedicated to improving community health by offering high-quality, affordable, and personalized medical care. The organization provides a range of healthcare services including access to doctors and specialists, virtual care options, patient portal functionalities, and financial assistance programs. Intermountain Health also emphasizes diversity, equity, and inclusion, and offers educational resources for both patients and professionals.",none,https://intermountainhealthcare.org/services/pediatrics
,,,,,
,,,,,
가천대 길병원,Healthcare Provider,['none'],"가천대 길병원, also known as Gachon University Gil Medical Center, is a healthcare provider that offers a range of medical services and care. The hospital is known for its commitment to providing high-quality patient care through advanced medical technology and specialized healthcare services. It serves a diverse community with various health needs, focusing on comprehensive health services, patient education, and community outreach programs.",none,http://www.gilhospital.com
Tyson Foods,Food & Beverage,"['Protein-centric brands', 'Food Innovation', 'Culinary Innovation', 'Hunger Relief', 'Disaster Relief', 'Corporate Giving']","Tyson Foods is a leading global food company that specializes in protein-centric products. The company offers a diverse range of food products, from premium cuts of meat found in high-end restaurants to convenient options like frozen nuggets. With a strong commitment to feed the world, Tyson Foods focuses on innovation and sustainability to transform the journey from farm to table, creating nutritious and delicious food that meets the needs of modern consumers. The company is also dedicated to giving back to the community through various relief programs and initiatives aimed at combating hunger and supporting disaster recovery efforts.",None,https://www.tysonfoods.com/
,,,,,
"Konica Minolta Healthcare Americas, Inc.",Healthcare IT,"['Radiography', 'Ultrasound', 'Healthcare IT', 'Service Solutions']","Konica Minolta Healthcare Americas, Inc. is a leading provider of innovative medical imaging solutions and healthcare IT applications. The company specializes in advanced radiographic imaging, ultrasound technologies, and healthcare information technology to improve health outcomes and streamline workflows in hospitals and imaging centers. Their range of products includes high-performance digital radiography systems, ultrasound devices, and enterprise imaging platforms. Additionally, they offer exceptional support services to enhance user experience. Driven by innovation, Konica Minolta aims to create integrated imaging solutions that leverage the latest advancements in genomics, radiology, pathology, and artificial intelligence to deliver better healthcare solutions.",none,https://www.konicaminolta.com/medicalusa/
,,,,,
,,,,,Forestry Cooperative Mutual Aid,https://www.nfcf.or.kr/
,,,,,Amazon Health Services,https://www.amazon.com
,,,,,Amazon Health Services,
,,,,,Mango Voice,https://mangovoice.com/
,,,,,Amazon Health Services,
,,,,,Timee,
,,,,,Marshall Health Network,
,,,,,Orion Corporation,https://www.orion.fi
,,,,,HealthEC,https://www.healthec.com/
,,,,,Family Health Services of Darke County,http://www.familyhs.org/
,,,,,Mount Sinai,https://www.mountsinai.org/
,,,,,Halle Berry's Respin,
,,,,,NeuroNet,
,,,,,NeuroNet,
,,,,,LAKE,
,,,,,Neonode,https://www.neonode.com
,,,,,"Massachusetts Cancer Center, Cleveland Clinic",https://www.massgeneral.org/cancer/
,,,,,Rock the Vote,https://www.rockthevote.org/
,,,,,Janus Healthcare Partners,
,,,,,Rosman Search,https://www.rosmansearch.com/
,,,,,Ascend Imaging,
,,,,,"Wisconsin Hospice & Palliative Care Collaborative, Agrace, Rainbow Hospice Care, Unity Hospice, Adoray Home Health & Hospice, Hospice Alliance, Sharon S. Richardson Community Hospice",https://wi-hpc.org/
,,,,,Diagnostics Longwood,
,,,,,Nonin Medical,https://www.nonin.com/
,,,,,Redefine Management,
,,,,,Acquired by RxLive,
,,,,,Tonix Pharmaceuticals Holding Corp.,https://www.tonixpharma.com/
,,,,,Tonix Pharmaceuticals,https://www.tonixpharma.com/
,,,,,YUMAB,http://www.yumab.com
,,,,,VectorCare,https://www.vectorcare.com/
,,,,,Network Advertising Initiative,https://www.networkadvertising.org/
,,,,,Acquired by MedCurrent Corporation,
,,,,,Keio University School of Medicine,https://www.med.keio.ac.jp/en/
,,,,,Platinum Equity,https://www.platinumequity.com/
,,,,,"GENEFIT, Cesena FC",
,,,,,Cellsource,
,,,,,Cellsource,
,,,,,Myanmar nursing and caregiving professional training institute,
,,,,,Gluware,https://www.gluware.com/
,,,,,Lenders Cooperative,
,,,,,BGC Group,http://www.bgcpartners.com/
,,,,,"Korea Breast Cancer Foundation, Korean Breast Cancer Society, Korean Cancer Association",http://www.kbcs.or.kr/
,,,,,Ulsan University College of Medicine,http://medicine.ulsan.ac.kr/
,,,,,"Ulsan University College of Medicine, Meteobiotech, National Model Animal Research Institute",
,,,,,Rocket Genomics,
,,,,,Rocket Genomics,
,,,,,Australian Childhood Cancer Research Institute,
,,,,,ALLG,
,,,,,Palantir Technologies Inc.,https://www.palantir.com
,,,,,Takara Printing,http://www.takara.co.jp/
,,,,,Briggs & Stratton,https://www.briggsandstratton.com
,,,,,"Kwajalein Atoll Government, US Coast Guard Cadets",https://www.cga.edu/
,,,,,Buena Vida y Salud ACO,
,,,,,Capital Cardiology Associates,https://www.capitalcardiology.com/
,,,,,XOMA Royalty,https://www.xoma.com/
,,,,,Renalogic,https://renalogic.com/
,,,,,WHITE CROSS,
,,,,,Monroe Capital,https://www.monroecap.com/
,,,,,Osaka Prefecture,https://www.pref.osaka.lg.jp/en/
,,,,,Optimize Health,https://www.optimize.health/
,,,,,Ryoyo Electro,http://www.ryoyo.co.jp/
,,,,,"Utsunomiya City, Tochigi Prefecture",https://www.city.utsunomiya.tochigi.jp
,,,,,Build Jakes Place,
,,,,,"Rawlings Group, Varis",
,,,,,Lifebit Biotech Ltd,https://lifebit.ai/
,,,,,Innovate Life Sciences,
,,,,,Innovate Life Sciences,
,,,,,Southeastern Medical Center,
,,,,,NTN,https://www.ntn.co.jp/english/
,,,,,Max & Co.,https://world.maxandco.com/
,,,,,Topcon Healthcare Inc.,https://www.topconhealth.com
,,,,,The Ward Marketing Group,
,,,,,Mount Sinai,https://www.mountsinai.org/
,,,,,Prealize Health,https://www.prealizehealth.com/
,,,,,U.S. Defense Health Agency,https://www.health.mil/dha
,,,,,"National Cancer Center of Japan, Japanese pharmaceutical companies",https://www.ncc.go.jp/en/
,,,,,Mercy,https://www.mercy.net
,,,,,TERASS,
,,,,,"TERASS Co., Ltd.",
,,,,,DVX Inc.,
,,,,,Best Defense Foundation,https://www.bestdefensefoundation.org/
,,,,,Wisdo Health,
,,,,,Amazon Health Services,
,,,,,"Topcon Korea Medical Co., Ltd.",
,,,,,Cesena FC,https://www.cesenacalcio.it/
,,,,,Cenegenics,https://www.cenegenics.com/
,,,,,The Metabolic Terrain Institute of Health,
,,,,,HealthLynked Corp.,https://www.healthlynked.com/
,,,,,"Zoom Video Communications, Inc.",https://zoom.us/
,,,,,"Zoom Video Communications, Inc.",https://zoom.us
,,,,,ArcTern Ventures,https://www.arcternventures.com/
,,,,,Global Infrastructure Partners,http://www.global-infra.com
,,,,,"Protera Health, Henry Ford Health Innovations",https://www.proterahealth.com/
,,,,,"JETRO, ITO EN",https://www.jetro.go.jp/
,,,,,PeaceMind,
,,,,,CBRE Korea,https://www.cbre.co.kr/
,,,,,BitLab,
,,,,,Ancor Capital Partners,http://www.ancorcapital.com/
,,,,,"Intermountain Children's Health, Broad Clinical Labs",https://intermountainhealthcare.org/services/pediatrics
,,,,,Acquired by Fotonation,
,,,,,Acquired by Carlin Consumer Health,
,,,,,Gachon University Gil Hospital,http://www.gilhospital.com
,,,,,"Tyson Foods, Mark Cuban Cost Plus Drugs",https://www.tysonfoods.com/
,,,,,Acquired by EOM sp z o. o.,
,,,,,Konica Minolta Healthcare,https://www.konicaminolta.com/medicalusa/
,,,,,Scope Technologies,
,,,,,Forestry Cooperative Mutual Aid,https://www.nfcf.or.kr/
,,,,,Amazon Health Services,https://www.amazon.com
,,,,,Amazon Health Services,
,,,,,Mango Voice,https://mangovoice.com/
,,,,,Amazon Health Services,
,,,,,Timee,
,,,,,Marshall Health Network,
,,,,,Orion Corporation,https://www.orion.fi
,,,,,HealthEC,https://www.healthec.com/
,,,,,Family Health Services of Darke County,http://www.familyhs.org/
,,,,,Mount Sinai,https://www.mountsinai.org/
,,,,,Halle Berry's Respin,
,,,,,NeuroNet,
,,,,,NeuroNet,
,,,,,LAKE,
,,,,,Neonode,https://www.neonode.com
,,,,,"Massachusetts Cancer Center, Cleveland Clinic",https://www.massgeneral.org/cancer/
,,,,,Rock the Vote,https://www.rockthevote.org/
,,,,,Janus Healthcare Partners,
,,,,,Rosman Search,https://www.rosmansearch.com/
,,,,,Ascend Imaging,
,,,,,"Wisconsin Hospice & Palliative Care Collaborative, Agrace, Rainbow Hospice Care, Unity Hospice, Adoray Home Health & Hospice, Hospice Alliance, Sharon S. Richardson Community Hospice",https://wi-hpc.org/
,,,,,Diagnostics Longwood,
,,,,,Nonin Medical,https://www.nonin.com/
,,,,,Redefine Management,
,,,,,Acquired by RxLive,
,,,,,Tonix Pharmaceuticals Holding Corp.,https://www.tonixpharma.com/
,,,,,Tonix Pharmaceuticals,https://www.tonixpharma.com/
,,,,,YUMAB,http://www.yumab.com
,,,,,VectorCare,https://www.vectorcare.com/
,,,,,Network Advertising Initiative,https://www.networkadvertising.org/
,,,,,Acquired by MedCurrent Corporation,
,,,,,Keio University School of Medicine,https://www.med.keio.ac.jp/en/
,,,,,Platinum Equity,https://www.platinumequity.com/
,,,,,"GENEFIT, Cesena FC",
,,,,,Cellsource,
,,,,,Cellsource,
,,,,,Myanmar nursing and caregiving professional training institute,
,,,,,Gluware,https://www.gluware.com/
,,,,,Lenders Cooperative,
,,,,,BGC Group,http://www.bgcpartners.com/
,,,,,"Korea Breast Cancer Foundation, Korean Breast Cancer Society, Korean Cancer Association",http://www.kbcs.or.kr/
,,,,,Ulsan University College of Medicine,http://medicine.ulsan.ac.kr/
,,,,,"Ulsan University College of Medicine, Meteobiotech, National Model Animal Research Institute",
,,,,,Rocket Genomics,
,,,,,Rocket Genomics,
,,,,,Australian Childhood Cancer Research Institute,
,,,,,ALLG,
,,,,,Palantir Technologies Inc.,https://www.palantir.com
,,,,,Takara Printing,http://www.takara.co.jp/
,,,,,Briggs & Stratton,https://www.briggsandstratton.com
,,,,,"Kwajalein Atoll Government, US Coast Guard Cadets",https://www.cga.edu/
,,,,,Buena Vida y Salud ACO,
,,,,,Capital Cardiology Associates,https://www.capitalcardiology.com/
,,,,,XOMA Royalty,https://www.xoma.com/
,,,,,Renalogic,https://renalogic.com/
,,,,,WHITE CROSS,
,,,,,Monroe Capital,https://www.monroecap.com/
,,,,,Osaka Prefecture,https://www.pref.osaka.lg.jp/en/
,,,,,Optimize Health,https://www.optimize.health/
,,,,,Ryoyo Electro,http://www.ryoyo.co.jp/
,,,,,"Utsunomiya City, Tochigi Prefecture",https://www.city.utsunomiya.tochigi.jp
,,,,,Build Jakes Place,
,,,,,"Rawlings Group, Varis",
,,,,,Lifebit Biotech Ltd,https://lifebit.ai/
,,,,,Innovate Life Sciences,
,,,,,Innovate Life Sciences,
,,,,,Southeastern Medical Center,
,,,,,NTN,https://www.ntn.co.jp/english/
,,,,,Max & Co.,https://world.maxandco.com/
,,,,,Topcon Healthcare Inc.,https://www.topconhealth.com
,,,,,The Ward Marketing Group,
,,,,,Mount Sinai,https://www.mountsinai.org/
,,,,,Prealize Health,https://www.prealizehealth.com/
,,,,,U.S. Defense Health Agency,https://www.health.mil/dha
,,,,,"National Cancer Center of Japan, Japanese pharmaceutical companies",https://www.ncc.go.jp/en/
,,,,,Mercy,https://www.mercy.net
,,,,,TERASS,
,,,,,"TERASS Co., Ltd.",
,,,,,DVX Inc.,
,,,,,Best Defense Foundation,https://www.bestdefensefoundation.org/
,,,,,Wisdo Health,
,,,,,Amazon Health Services,
,,,,,"Topcon Korea Medical Co., Ltd.",
,,,,,Cesena FC,https://www.cesenacalcio.it/
,,,,,Cenegenics,https://www.cenegenics.com/
,,,,,The Metabolic Terrain Institute of Health,
,,,,,HealthLynked Corp.,https://www.healthlynked.com/
,,,,,"Zoom Video Communications, Inc.",https://zoom.us/
,,,,,"Zoom Video Communications, Inc.",https://zoom.us
,,,,,ArcTern Ventures,https://www.arcternventures.com/
,,,,,Global Infrastructure Partners,http://www.global-infra.com
,,,,,"Protera Health, Henry Ford Health Innovations",https://www.proterahealth.com/
,,,,,"JETRO, ITO EN",https://www.jetro.go.jp/
,,,,,PeaceMind,
,,,,,CBRE Korea,https://www.cbre.co.kr/
,,,,,BitLab,
,,,,,Ancor Capital Partners,http://www.ancorcapital.com/
,,,,,"Intermountain Children's Health, Broad Clinical Labs",https://intermountainhealthcare.org/services/pediatrics
,,,,,Acquired by Fotonation,
,,,,,Acquired by Carlin Consumer Health,
,,,,,Gachon University Gil Hospital,http://www.gilhospital.com
,,,,,"Tyson Foods, Mark Cuban Cost Plus Drugs",https://www.tysonfoods.com/
,,,,,Acquired by EOM sp z o. o.,
,,,,,Konica Minolta Healthcare,https://www.konicaminolta.com/medicalusa/
,,,,,Scope Technologies,
,,,,,Forestry Cooperative Mutual Aid,https://www.nfcf.or.kr/
,,,,,Amazon Health Services,https://www.amazon.com
,,,,,Amazon Health Services,
,,,,,Mango Voice,https://mangovoice.com/
,,,,,Amazon Health Services,
,,,,,Timee,
,,,,,Marshall Health Network,
,,,,,Orion Corporation,https://www.orion.fi
,,,,,HealthEC,https://www.healthec.com/
,,,,,Family Health Services of Darke County,http://www.familyhs.org/
,,,,,Mount Sinai,https://www.mountsinai.org/
,,,,,Halle Berry's Respin,
,,,,,NeuroNet,
,,,,,NeuroNet,
,,,,,LAKE,
,,,,,Neonode,https://www.neonode.com
,,,,,"Massachusetts Cancer Center, Cleveland Clinic",https://www.massgeneral.org/cancer/
,,,,,Rock the Vote,https://www.rockthevote.org/
,,,,,Janus Healthcare Partners,
,,,,,Rosman Search,https://www.rosmansearch.com/
,,,,,Ascend Imaging,
,,,,,"Wisconsin Hospice & Palliative Care Collaborative, Agrace, Rainbow Hospice Care, Unity Hospice, Adoray Home Health & Hospice, Hospice Alliance, Sharon S. Richardson Community Hospice",https://wi-hpc.org/
,,,,,Diagnostics Longwood,
,,,,,Nonin Medical,https://www.nonin.com/
,,,,,Redefine Management,
,,,,,Acquired by RxLive,
,,,,,Tonix Pharmaceuticals Holding Corp.,https://www.tonixpharma.com/
,,,,,Tonix Pharmaceuticals,https://www.tonixpharma.com/
,,,,,YUMAB,http://www.yumab.com
,,,,,VectorCare,https://www.vectorcare.com/
,,,,,Network Advertising Initiative,https://www.networkadvertising.org/
,,,,,Acquired by MedCurrent Corporation,
,,,,,Keio University School of Medicine,https://www.med.keio.ac.jp/en/
,,,,,Platinum Equity,https://www.platinumequity.com/
,,,,,"GENEFIT, Cesena FC",
,,,,,Cellsource,
,,,,,Cellsource,
,,,,,Myanmar nursing and caregiving professional training institute,
,,,,,Gluware,https://www.gluware.com/
,,,,,Lenders Cooperative,
,,,,,BGC Group,http://www.bgcpartners.com/
,,,,,"Korea Breast Cancer Foundation, Korean Breast Cancer Society, Korean Cancer Association",http://www.kbcs.or.kr/
,,,,,Ulsan University College of Medicine,http://medicine.ulsan.ac.kr/
,,,,,"Ulsan University College of Medicine, Meteobiotech, National Model Animal Research Institute",
,,,,,Rocket Genomics,
,,,,,Rocket Genomics,
,,,,,Australian Childhood Cancer Research Institute,
,,,,,ALLG,
,,,,,Palantir Technologies Inc.,https://www.palantir.com
,,,,,Takara Printing,http://www.takara.co.jp/
,,,,,Briggs & Stratton,https://www.briggsandstratton.com
,,,,,"Kwajalein Atoll Government, US Coast Guard Cadets",https://www.cga.edu/
,,,,,Buena Vida y Salud ACO,
,,,,,Capital Cardiology Associates,https://www.capitalcardiology.com/
,,,,,XOMA Royalty,https://www.xoma.com/
,,,,,Renalogic,https://renalogic.com/
,,,,,WHITE CROSS,
,,,,,Monroe Capital,https://www.monroecap.com/
,,,,,Osaka Prefecture,https://www.pref.osaka.lg.jp/en/
,,,,,Optimize Health,https://www.optimize.health/
,,,,,Ryoyo Electro,http://www.ryoyo.co.jp/
,,,,,"Utsunomiya City, Tochigi Prefecture",https://www.city.utsunomiya.tochigi.jp
,,,,,Build Jakes Place,
,,,,,"Rawlings Group, Varis",
,,,,,Lifebit Biotech Ltd,https://lifebit.ai/
,,,,,Innovate Life Sciences,
,,,,,Innovate Life Sciences,
,,,,,Southeastern Medical Center,
,,,,,NTN,https://www.ntn.co.jp/english/
,,,,,Max & Co.,https://world.maxandco.com/
,,,,,Topcon Healthcare Inc.,https://www.topconhealth.com
,,,,,The Ward Marketing Group,
,,,,,Mount Sinai,https://www.mountsinai.org/
,,,,,Prealize Health,https://www.prealizehealth.com/
,,,,,U.S. Defense Health Agency,https://www.health.mil/dha
,,,,,"National Cancer Center of Japan, Japanese pharmaceutical companies",https://www.ncc.go.jp/en/
,,,,,Mercy,https://www.mercy.net
,,,,,TERASS,
,,,,,"TERASS Co., Ltd.",
,,,,,DVX Inc.,
,,,,,Best Defense Foundation,https://www.bestdefensefoundation.org/
,,,,,Wisdo Health,
,,,,,Amazon Health Services,
,,,,,"Topcon Korea Medical Co., Ltd.",
,,,,,Cesena FC,https://www.cesenacalcio.it/
,,,,,Cenegenics,https://www.cenegenics.com/
,,,,,The Metabolic Terrain Institute of Health,
,,,,,HealthLynked Corp.,https://www.healthlynked.com/
,,,,,"Zoom Video Communications, Inc.",https://zoom.us/
,,,,,"Zoom Video Communications, Inc.",https://zoom.us
,,,,,ArcTern Ventures,https://www.arcternventures.com/
,,,,,Global Infrastructure Partners,http://www.global-infra.com
,,,,,"Protera Health, Henry Ford Health Innovations",https://www.proterahealth.com/
,,,,,"JETRO, ITO EN",https://www.jetro.go.jp/
,,,,,PeaceMind,
,,,,,CBRE Korea,https://www.cbre.co.kr/
,,,,,BitLab,
,,,,,Ancor Capital Partners,http://www.ancorcapital.com/
,,,,,"Intermountain Children's Health, Broad Clinical Labs",https://intermountainhealthcare.org/services/pediatrics
,,,,,Acquired by Fotonation,
,,,,,Acquired by Carlin Consumer Health,
,,,,,Gachon University Gil Hospital,http://www.gilhospital.com
,,,,,"Tyson Foods, Mark Cuban Cost Plus Drugs",https://www.tysonfoods.com/
,,,,,Acquired by EOM sp z o. o.,
,,,,,Konica Minolta Healthcare,https://www.konicaminolta.com/medicalusa/
,,,,,Scope Technologies,
,,,,,Forestry Cooperative Mutual Aid,https://www.nfcf.or.kr/
,,,,,Amazon Health Services,https://www.amazon.com
,,,,,Amazon Health Services,
,,,,,Mango Voice,https://mangovoice.com/
,,,,,Amazon Health Services,
,,,,,Timee,
,,,,,Marshall Health Network,
,,,,,Orion Corporation,https://www.orion.fi
,,,,,HealthEC,https://www.healthec.com/
,,,,,Family Health Services of Darke County,http://www.familyhs.org/
,,,,,Mount Sinai,https://www.mountsinai.org/
,,,,,Halle Berry's Respin,
,,,,,NeuroNet,
,,,,,NeuroNet,
,,,,,LAKE,
,,,,,Neonode,https://www.neonode.com
,,,,,"Massachusetts Cancer Center, Cleveland Clinic",https://www.massgeneral.org/cancer/
,,,,,Rock the Vote,https://www.rockthevote.org/
,,,,,Janus Healthcare Partners,
,,,,,Rosman Search,https://www.rosmansearch.com/
,,,,,Ascend Imaging,
,,,,,"Wisconsin Hospice & Palliative Care Collaborative, Agrace, Rainbow Hospice Care, Unity Hospice, Adoray Home Health & Hospice, Hospice Alliance, Sharon S. Richardson Community Hospice",https://wi-hpc.org/
,,,,,Diagnostics Longwood,
,,,,,Nonin Medical,https://www.nonin.com/
,,,,,Redefine Management,
,,,,,Acquired by RxLive,
,,,,,Tonix Pharmaceuticals Holding Corp.,https://www.tonixpharma.com/
,,,,,Tonix Pharmaceuticals,https://www.tonixpharma.com/
,,,,,YUMAB,http://www.yumab.com
,,,,,VectorCare,https://www.vectorcare.com/
,,,,,Network Advertising Initiative,https://www.networkadvertising.org/
,,,,,Acquired by MedCurrent Corporation,
,,,,,Keio University School of Medicine,https://www.med.keio.ac.jp/en/
,,,,,Platinum Equity,https://www.platinumequity.com/
,,,,,"GENEFIT, Cesena FC",
,,,,,Cellsource,
,,,,,Cellsource,
,,,,,Myanmar nursing and caregiving professional training institute,
,,,,,Gluware,https://www.gluware.com/
,,,,,Lenders Cooperative,
,,,,,BGC Group,http://www.bgcpartners.com/
,,,,,"Korea Breast Cancer Foundation, Korean Breast Cancer Society, Korean Cancer Association",http://www.kbcs.or.kr/
,,,,,Ulsan University College of Medicine,http://medicine.ulsan.ac.kr/
,,,,,"Ulsan University College of Medicine, Meteobiotech, National Model Animal Research Institute",
,,,,,Rocket Genomics,
,,,,,Rocket Genomics,
,,,,,Australian Childhood Cancer Research Institute,
,,,,,ALLG,
,,,,,Palantir Technologies Inc.,https://www.palantir.com
,,,,,Takara Printing,http://www.takara.co.jp/
,,,,,Briggs & Stratton,https://www.briggsandstratton.com
,,,,,"Kwajalein Atoll Government, US Coast Guard Cadets",https://www.cga.edu/
,,,,,Buena Vida y Salud ACO,
,,,,,Capital Cardiology Associates,https://www.capitalcardiology.com/
,,,,,XOMA Royalty,https://www.xoma.com/
,,,,,Renalogic,https://renalogic.com/
,,,,,WHITE CROSS,
,,,,,Monroe Capital,https://www.monroecap.com/
,,,,,Osaka Prefecture,https://www.pref.osaka.lg.jp/en/
,,,,,Optimize Health,https://www.optimize.health/
,,,,,Ryoyo Electro,http://www.ryoyo.co.jp/
,,,,,"Utsunomiya City, Tochigi Prefecture",https://www.city.utsunomiya.tochigi.jp
,,,,,Build Jakes Place,
,,,,,"Rawlings Group, Varis",
,,,,,Lifebit Biotech Ltd,https://lifebit.ai/
,,,,,Innovate Life Sciences,
,,,,,Innovate Life Sciences,
,,,,,Southeastern Medical Center,
,,,,,NTN,https://www.ntn.co.jp/english/
,,,,,Max & Co.,https://world.maxandco.com/
,,,,,Topcon Healthcare Inc.,https://www.topconhealth.com
,,,,,The Ward Marketing Group,
,,,,,Mount Sinai,https://www.mountsinai.org/
,,,,,Prealize Health,https://www.prealizehealth.com/
,,,,,U.S. Defense Health Agency,https://www.health.mil/dha
,,,,,"National Cancer Center of Japan, Japanese pharmaceutical companies",https://www.ncc.go.jp/en/
,,,,,Mercy,https://www.mercy.net
,,,,,TERASS,
,,,,,"TERASS Co., Ltd.",
,,,,,DVX Inc.,
,,,,,Best Defense Foundation,https://www.bestdefensefoundation.org/
,,,,,Wisdo Health,
,,,,,Amazon Health Services,
,,,,,"Topcon Korea Medical Co., Ltd.",
,,,,,Cesena FC,https://www.cesenacalcio.it/
,,,,,Cenegenics,https://www.cenegenics.com/
,,,,,The Metabolic Terrain Institute of Health,
,,,,,HealthLynked Corp.,https://www.healthlynked.com/
,,,,,"Zoom Video Communications, Inc.",https://zoom.us/
,,,,,"Zoom Video Communications, Inc.",https://zoom.us
,,,,,ArcTern Ventures,https://www.arcternventures.com/
,,,,,Global Infrastructure Partners,http://www.global-infra.com
,,,,,"Protera Health, Henry Ford Health Innovations",https://www.proterahealth.com/
,,,,,"JETRO, ITO EN",https://www.jetro.go.jp/
,,,,,PeaceMind,
,,,,,CBRE Korea,https://www.cbre.co.kr/
,,,,,BitLab,
,,,,,Ancor Capital Partners,http://www.ancorcapital.com/
,,,,,"Intermountain Children's Health, Broad Clinical Labs",https://intermountainhealthcare.org/services/pediatrics
,,,,,Acquired by Fotonation,
,,,,,Acquired by Carlin Consumer Health,
,,,,,Gachon University Gil Hospital,http://www.gilhospital.com
,,,,,"Tyson Foods, Mark Cuban Cost Plus Drugs",https://www.tysonfoods.com/
,,,,,Acquired by EOM sp z o. o.,
,,,,,Konica Minolta Healthcare,https://www.konicaminolta.com/medicalusa/
,,,,,Scope Technologies,
